ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
130720,0,0,0,0,0,0,0,0,0,0
130721,0,0,0,0,0,0,0,0,0,0
130722,0,0,0,0,0,9,0,0,0,0
130723,0,0,0,0,5,0,0,3,0,4
130724,0,0,0,0,0,0,11,0,0,0
130725,0,0,0,0,0,18,0,0,0,11
130726,0,0,0,0,0,0,0,0,0,0
130727,0,0,0,0,0,0,0,0,0,0
130728,37,37,37,37,37,37,37,37,37,37
130729,0,0,0,0,0,0,0,0,0,0
130730,0,0,0,0,12,0,0,0,0,0
130731,0,0,0,0,0,0,0,0,0,0
130732,0,0,0,0,0,0,0,0,0,0
130733,8,17,29,13,24,8,16,22,17,9
130734,0,0,0,0,0,0,0,0,0,0
130735,50,24,22,9,25,45,0,18,25,12
130736,0,0,0,0,0,0,0,0,0,0
130737,0,0,0,0,0,0,0,0,0,0
130738,0,0,0,0,0,0,0,0,0,0
130739,0,0,0,0,0,6,13,0,0,0
130740,10,12,0,18,5,32,0,0,0,0
130741,0,15,0,0,0,11,17,0,5,0
130742,0,0,0,0,0,0,0,0,17,0
130743,0,0,0,0,0,0,0,0,0,0
130744,18,18,18,18,18,18,18,18,18,18
130746,19,0,0,0,0,10,0,0,0,0
130747,0,0,0,0,0,0,0,0,0,0
130748,14,23,0,23,0,19,6,13,13,17
130749,0,0,0,0,0,9,0,0,0,0
130750,26,26,26,26,26,26,26,26,26,26
130751,13,10,9,24,27,9,19,6,9,14
130752,24,24,24,24,24,24,24,24,24,24
130753,19,19,19,19,19,19,19,19,19,19
130754,18,0,0,0,0,0,0,0,0,12
130755,0,0,0,0,0,0,0,0,0,0
130756,3,3,3,21,3,3,3,3,3,3
130757,0,18,0,22,0,22,0,0,0,0
130758,0,0,0,0,0,0,0,0,0,0
130759,7,7,7,7,7,7,7,7,7,7
130760,14,14,14,14,14,14,14,14,14,14
130761,0,0,0,0,0,9,15,0,11,0
130762,2,0,0,7,0,0,0,0,0,22
130763,0,0,0,0,0,0,0,0,0,0
130764,0,0,0,0,0,0,0,0,0,0
130765,0,0,0,0,0,0,0,0,0,0
130766,36,36,36,36,36,36,36,36,36,36
130767,0,0,0,0,0,0,0,0,0,8
130768,0,0,0,0,0,0,0,12,0,25
130769,36,23,5,13,22,11,17,8,15,25
130770,0,11,0,0,0,0,0,0,0,0
130771,0,0,0,0,8,0,0,0,0,0
130772,18,8,9,12,0,0,21,0,28,20
130773,0,0,0,0,0,10,0,0,0,19
130774,0,0,0,0,0,0,0,0,0,0
130775,0,0,0,0,0,0,0,0,0,0
130776,0,4,0,0,13,0,0,0,17,10
130777,10,10,10,10,10,10,10,10,10,10
130778,15,9,0,0,0,24,9,0,6,5
130779,0,0,0,0,0,0,0,26,31,0
130780,0,0,0,0,0,0,0,0,0,0
130781,0,0,0,0,0,0,0,0,0,0
130783,0,0,0,0,0,27,0,0,0,19
130784,29,24,0,0,0,0,0,0,0,0
130785,0,0,0,0,0,0,0,20,0,0
130786,0,6,0,0,0,0,0,0,0,0
130787,0,0,14,0,0,0,0,0,0,0
130788,0,0,0,0,0,0,0,16,0,0
130790,0,0,17,0,0,0,0,0,0,14
130791,0,0,0,0,0,0,0,0,0,0
130792,0,0,0,0,0,22,0,0,0,0
130793,0,0,0,0,0,0,0,0,0,0
130794,0,0,0,0,0,0,0,0,0,0
130795,0,0,0,0,0,0,0,0,0,0
130796,0,0,14,0,0,0,0,0,0,0
130797,0,0,0,0,0,0,0,0,0,0
130798,0,0,0,0,0,0,0,0,0,0
130799,36,36,36,36,36,36,36,36,36,36
130801,0,0,0,0,0,0,0,0,0,0
130802,0,0,0,0,0,0,0,0,0,0
130803,8,0,0,0,0,0,0,0,0,0
130804,0,0,0,0,0,0,0,0,0,0
130805,0,0,0,0,0,0,0,0,0,0
130806,0,4,0,0,0,11,0,0,0,0
130807,33,0,0,20,0,16,0,14,0,0
130808,12,0,0,0,0,0,0,0,8,0
130809,0,0,0,0,13,0,0,0,0,0
130810,6,6,6,6,6,6,6,6,6,6
130811,0,0,0,0,0,0,0,0,31,0
130812,0,0,0,0,0,0,0,0,3,0
130813,16,16,16,16,16,16,16,16,16,16
130814,12,12,12,12,32,12,12,12,12,12
130815,0,0,0,0,0,0,0,0,0,0
130816,0,0,0,0,0,0,0,0,0,0
130817,0,0,22,0,0,0,0,0,0,0
130818,0,19,0,0,11,0,0,0,0,0
130819,0,0,0,0,9,0,0,0,0,16
130820,0,0,0,0,0,0,0,5,0,0
130821,0,0,0,0,0,0,0,0,0,0
130822,0,0,0,0,0,0,0,0,0,0
130823,0,0,0,0,0,0,0,0,0,0
130824,0,21,0,0,0,0,0,0,13,0
130825,11,11,11,11,11,11,11,11,11,11
130826,4,4,4,4,4,4,4,4,4,4
130827,0,0,0,0,0,0,0,0,0,0
130828,0,6,0,0,0,0,0,0,0,0
130829,12,13,23,16,12,19,0,20,15,30
130830,0,0,0,0,0,0,0,0,0,0
130831,0,0,0,0,0,0,0,0,0,0
130832,20,20,20,20,20,20,20,20,20,20
130833,0,0,0,0,0,0,0,0,0,22
130834,20,0,0,0,0,0,0,0,0,0
130835,4,4,4,4,11,4,4,4,4,4
130836,0,0,0,0,0,0,0,0,0,0
130837,0,0,0,0,10,0,0,0,0,0
130838,0,15,9,14,0,0,20,8,5,17
130839,0,0,0,0,0,0,0,0,0,0
130840,0,12,0,0,0,0,0,0,0,0
130841,12,15,21,31,0,0,11,20,11,0
130842,0,0,0,0,0,0,0,0,0,0
130843,0,0,0,0,5,0,0,0,0,0
130844,0,0,0,0,0,0,18,0,0,0
130845,0,21,4,0,4,0,0,0,0,0
130846,25,28,0,22,0,0,8,24,24,8
130847,24,24,24,24,24,24,24,24,24,24
130848,0,0,0,0,0,0,0,0,0,0
130849,0,0,0,0,0,0,0,0,0,8
130850,17,0,0,0,0,0,0,0,0,0
130851,3,3,3,3,3,3,3,3,3,3
130852,23,23,23,23,23,23,23,23,23,23
130853,29,4,0,0,0,0,0,0,0,0
130854,0,0,0,0,0,0,0,0,0,0
130855,21,16,16,34,42,5,15,22,10,14
130856,0,0,0,5,0,0,0,0,12,0
130857,0,0,0,0,0,0,0,0,0,0
130858,0,18,8,20,0,27,0,24,25,20
130859,0,0,0,0,0,0,0,0,23,0
130860,0,0,0,0,14,0,0,0,0,0
130861,0,0,0,23,0,0,0,0,0,25
130862,0,30,0,0,0,0,0,0,0,13
130864,0,0,0,0,0,0,0,0,0,0
130865,6,0,0,0,0,0,0,0,24,0
130866,0,0,0,0,0,0,0,0,0,0
130867,0,0,0,0,0,0,0,0,0,0
130868,0,0,0,0,0,0,0,0,0,0
130869,3,3,3,3,3,3,3,3,3,3
130870,0,0,0,0,0,0,0,0,0,0
130871,0,0,0,0,0,0,0,0,0,0
130872,0,0,0,0,0,0,0,0,0,0
130873,0,0,0,0,0,0,0,0,0,0
130874,0,0,0,0,0,25,0,0,0,0
130875,0,0,0,0,0,0,0,0,0,0
130876,0,0,0,0,0,0,0,19,0,15
130877,0,0,0,0,0,0,0,0,0,0
130878,0,0,0,0,0,0,0,0,0,0
130879,4,4,4,4,4,4,4,4,4,4
130880,12,0,0,0,0,0,0,0,0,0
130881,0,0,0,0,10,0,0,0,0,11
130882,0,0,0,0,0,20,0,0,0,0
130883,0,0,0,0,0,0,0,0,0,0
130884,24,24,24,24,24,24,24,24,24,24
130885,21,21,21,21,21,21,21,21,21,21
130886,0,0,0,0,0,0,0,0,0,0
130887,7,0,0,12,0,0,21,0,0,0
130888,9,9,9,9,9,9,9,9,9,9
130889,19,19,19,19,19,19,19,19,19,19
130890,0,0,0,0,27,0,0,0,0,0
130891,0,0,0,0,0,0,0,20,0,0
130892,25,25,25,25,25,25,25,25,25,25
130893,0,0,0,0,0,0,0,0,0,0
130894,15,0,15,9,0,0,0,15,12,10
130895,0,0,0,0,0,0,0,0,0,0
130896,5,16,13,6,8,18,16,8,8,27
130897,12,12,12,12,12,12,12,12,12,12
130898,0,0,0,0,0,0,0,0,0,0
130899,0,0,0,0,0,0,0,0,0,0
130900,0,16,14,0,0,0,0,0,0,23
130901,0,0,0,0,0,0,0,0,3,0
130902,0,0,0,0,16,0,0,0,0,0
130904,8,8,8,8,8,8,8,8,8,8
130905,0,0,0,0,0,0,12,0,0,0
130906,0,0,0,0,0,0,0,29,0,23
130907,0,0,0,0,0,0,0,0,0,0
130909,0,0,0,0,0,0,0,0,0,0
130910,0,0,0,0,0,0,0,0,0,0
130911,0,0,0,0,0,0,0,0,0,0
130912,0,0,0,0,0,0,0,0,0,0
130913,0,11,9,0,24,10,33,22,16,13
130914,0,0,0,0,0,0,0,0,0,0
130915,0,0,0,0,23,0,0,34,0,0
130916,0,0,0,0,0,0,0,0,0,26
130917,12,12,12,12,12,12,12,12,12,12
130918,0,0,0,0,0,0,0,0,0,0
130919,0,0,0,0,5,0,0,0,0,0
130920,0,0,3,0,0,0,23,29,28,18
130921,0,0,0,0,0,0,0,0,0,0
130922,0,0,0,9,0,0,0,0,25,0
130923,0,0,0,0,0,0,0,0,0,0
130924,0,0,0,0,21,0,0,0,0,0
130925,0,0,0,0,0,0,0,0,0,0
130926,12,12,12,12,12,12,12,12,12,12
130927,0,0,0,0,0,0,0,0,0,0
130928,0,0,0,0,0,0,0,0,0,0
130929,12,26,21,33,6,31,16,8,14,4
130930,38,13,13,28,13,19,20,22,13,19
130931,0,0,0,0,18,11,16,0,0,0
130932,10,10,10,10,10,10,10,10,10,10
130933,0,0,0,0,0,0,0,0,0,0
130934,0,0,0,4,0,0,0,13,0,0
130935,15,15,15,15,15,15,15,15,15,15
130936,0,0,22,27,0,0,0,0,0,0
130937,0,0,0,0,0,0,0,0,0,11
130938,0,0,0,0,0,13,0,0,0,0
130940,0,0,0,0,0,0,0,0,0,0
130941,0,0,0,0,0,0,27,0,0,0
130943,0,0,15,0,0,0,0,0,0,0
130944,0,26,0,14,0,10,0,24,9,0
130945,0,0,0,0,0,0,0,0,0,0
130946,0,0,0,0,0,0,0,0,0,0
130947,0,0,0,0,0,0,0,0,0,0
130948,0,0,0,0,0,0,0,0,0,0
130949,0,0,0,0,0,0,0,0,0,0
130950,0,0,0,0,0,22,0,0,0,0
130951,0,0,24,0,0,0,0,8,0,0
130952,0,0,0,0,0,0,0,12,0,0
130953,9,11,17,0,0,0,13,0,8,0
130954,0,0,0,0,0,0,0,0,0,0
130955,0,0,20,0,0,0,0,0,0,0
130956,2,2,2,2,2,2,2,2,2,2
130958,0,0,0,0,0,3,0,0,0,0
130959,0,0,0,0,0,0,0,0,0,0
130960,21,0,0,0,23,5,8,0,0,0
130961,0,0,0,0,0,0,0,0,0,0
130962,0,0,13,0,0,0,0,0,0,0
130963,0,0,0,0,0,0,0,0,0,0
130964,0,0,0,0,0,0,0,0,0,8
130965,4,13,23,13,7,12,13,17,10,21
130966,0,0,0,0,0,0,0,0,0,0
130967,0,0,0,0,0,0,0,0,0,0
130968,0,0,0,0,23,0,0,11,6,19
130969,6,6,6,6,6,6,6,6,6,6
130970,0,0,0,0,0,0,0,0,0,11
130971,0,0,0,0,0,0,0,0,0,0
130972,0,0,0,0,0,0,22,0,0,0
130973,0,17,0,0,0,0,0,0,0,0
130974,0,0,0,0,0,0,0,0,0,0
130975,0,0,0,0,0,0,0,0,0,0
130976,22,22,22,22,26,22,22,22,22,22
130977,8,6,20,12,17,11,14,13,10,34
130978,17,15,7,14,7,0,0,14,10,13
130979,0,5,0,0,0,0,0,0,0,0
130980,0,0,18,0,0,8,0,0,0,0
130981,0,0,0,0,0,0,0,0,0,0
130982,17,0,0,0,0,0,0,22,0,0
130983,11,11,11,26,11,11,16,11,11,11
130984,0,0,0,0,0,0,0,0,0,0
130985,7,7,7,7,7,7,7,7,7,7
130986,0,0,0,0,0,0,0,0,0,0
130987,0,0,0,0,13,0,0,0,0,0
130988,0,0,0,0,0,0,18,0,0,0
130989,0,0,0,0,0,0,0,0,0,0
130990,0,0,0,0,11,0,0,0,0,0
130991,4,4,4,4,4,4,4,4,4,4
130992,0,0,0,0,0,0,0,0,0,0
130993,3,3,3,3,3,3,3,3,3,3
130994,0,14,0,0,0,10,0,0,0,0
130995,0,0,0,0,0,0,0,0,0,0
130996,0,0,0,11,0,0,0,13,26,0
130997,0,0,0,0,0,0,0,0,10,0
130998,21,0,0,13,0,0,0,0,0,0
130999,0,0,0,0,0,0,0,0,0,0
131000,0,0,0,0,0,0,0,0,0,0
131001,0,0,0,0,0,0,0,0,0,0
131003,14,25,9,0,9,10,27,12,15,27
131004,0,22,0,0,19,16,0,0,8,20
131005,0,0,0,0,0,0,0,0,0,3
131006,0,0,0,0,0,0,0,0,0,0
131007,0,8,0,0,0,0,0,0,0,0
131008,0,0,0,0,0,0,0,0,0,0
131009,4,4,4,4,4,4,4,4,4,4
131010,0,0,0,0,27,0,0,0,20,0
131011,0,0,0,0,0,0,0,0,0,0
131012,28,0,7,13,0,0,5,0,0,15
131013,0,0,0,0,0,0,0,0,0,0
131014,0,0,0,0,0,0,0,0,0,0
131015,0,0,13,0,0,0,0,0,0,12
131016,0,0,0,0,0,0,0,0,0,0
131017,3,3,3,3,3,3,3,3,3,3
131018,16,28,0,0,21,15,10,0,19,11
131020,0,13,37,0,0,0,0,0,0,0
131021,0,0,10,0,0,0,0,0,0,0
131022,19,19,19,19,19,19,19,19,19,19
131023,28,28,28,28,28,28,28,28,28,28
131024,5,0,0,0,0,6,0,0,0,0
131025,28,28,28,28,28,28,28,28,28,28
131026,0,0,0,0,0,39,0,0,12,0
131027,0,0,0,0,22,0,0,0,0,0
131028,0,0,0,0,0,0,0,0,0,0
131029,25,25,25,25,25,25,25,25,25,25
131030,22,29,22,22,22,22,22,22,22,22
131031,0,0,0,30,0,0,0,0,0,0
131032,0,0,0,0,0,0,0,0,0,0
131033,16,0,0,0,0,0,41,0,0,0
131034,0,0,0,0,20,0,0,0,0,0
131035,0,0,0,0,0,0,0,0,0,0
131036,0,0,5,0,0,0,0,0,0,0
131037,0,0,15,0,0,0,0,0,0,0
131038,0,0,0,0,0,0,0,0,0,0
131040,0,0,0,0,9,33,0,0,0,0
131041,0,0,0,0,0,0,0,0,0,0
131042,0,0,0,0,0,0,10,0,0,0
131043,22,22,22,22,22,22,22,22,22,22
131044,0,0,0,0,0,0,0,0,0,0
131045,0,0,0,4,0,0,13,15,0,0
131046,19,19,19,19,19,19,19,19,19,19
131047,0,0,0,0,0,0,0,0,0,0
131048,0,0,0,9,0,0,0,0,0,11
131049,8,8,8,8,8,8,8,8,8,8
131050,0,0,35,0,0,0,0,33,0,0
131051,18,0,0,0,0,0,0,0,0,0
131052,0,0,0,0,0,0,0,0,0,0
131053,26,17,0,0,10,11,0,0,0,0
131054,0,0,0,0,0,0,0,0,0,0
131055,0,0,7,0,0,0,0,0,0,0
131056,0,0,0,0,0,0,0,0,0,0
131057,0,0,0,0,0,0,0,0,0,0
131058,0,0,0,0,0,0,0,0,0,0
131060,0,0,0,0,0,0,0,0,0,0
131061,0,0,0,0,0,0,0,0,0,7
131062,0,0,0,17,0,0,0,0,0,0
131063,0,19,0,0,0,0,0,0,0,0
131064,0,0,0,0,0,0,0,0,0,0
131065,15,6,17,6,6,6,6,10,15,6
131066,0,0,0,0,0,0,0,0,0,0
131067,0,0,12,0,0,0,0,15,0,0
131069,0,0,0,0,0,0,0,0,0,0
131070,0,0,0,0,0,0,0,0,0,0
131071,0,0,0,0,0,0,0,0,0,0
131072,0,0,0,0,0,0,0,0,0,0
131073,24,24,24,24,24,24,24,24,24,24
131074,11,11,11,11,11,11,11,11,11,11
131076,0,0,0,0,0,0,0,0,0,0
131077,0,17,13,0,0,0,0,0,0,0
131078,0,0,0,0,0,0,0,0,12,0
131079,0,0,0,0,0,0,0,0,0,0
131080,0,0,0,0,0,24,0,0,0,0
131081,0,0,0,0,0,0,0,0,0,0
131083,0,0,0,0,0,0,0,0,0,0
131084,0,0,0,0,0,0,0,0,0,0
131085,0,0,0,0,0,0,0,0,0,0
131086,0,0,0,0,0,0,0,0,0,0
131087,6,0,0,0,0,0,0,0,0,0
131088,0,0,0,0,0,0,12,0,0,0
131089,0,0,0,0,0,0,0,0,0,0
131090,0,0,0,0,0,0,0,0,0,0
131091,24,24,24,24,24,24,24,30,24,24
131092,0,0,0,0,0,0,0,0,0,0
131093,24,0,0,0,0,0,0,0,0,0
131094,0,16,0,0,0,0,0,0,11,10
131095,0,10,0,0,0,0,0,0,0,0
131096,27,27,27,27,27,27,27,27,27,27
131097,0,0,0,0,0,0,0,0,0,0
131098,0,20,38,0,0,0,29,0,0,0
131099,0,0,0,0,0,0,13,0,0,0
131100,11,11,11,11,11,11,11,11,11,11
131101,0,0,0,0,0,0,0,0,0,0
131102,0,0,0,0,0,0,0,0,0,0
131103,0,0,0,0,0,0,0,0,0,0
131104,22,22,22,22,22,22,22,22,22,22
131105,0,0,0,0,21,0,0,0,0,0
131106,0,0,0,0,0,0,0,0,0,0
131107,0,0,0,0,0,0,0,0,0,0
131108,0,0,0,0,0,0,0,0,0,0
131109,0,0,0,0,0,12,0,0,0,0
131110,0,0,0,0,0,0,0,0,0,0
131111,3,3,3,3,3,3,3,3,3,3
131113,0,0,0,0,0,0,0,0,0,0
131114,0,0,0,0,0,0,0,0,0,0
131115,0,0,0,0,0,0,0,0,0,0
131116,0,0,0,0,0,0,0,0,0,0
131117,0,0,0,0,0,0,0,0,0,0
131118,0,0,0,13,0,0,0,0,18,0
131119,21,21,21,21,21,21,21,21,21,21
131120,9,9,9,9,9,9,9,9,9,9
131121,0,16,0,0,0,9,0,0,0,0
131122,0,18,0,0,0,0,0,0,0,0
131123,0,0,0,0,0,0,0,0,0,0
131124,0,0,0,0,0,0,0,0,0,0
131125,0,0,0,0,0,0,0,0,0,0
131126,0,0,0,0,0,0,0,22,0,0
131127,2,2,2,2,2,2,2,2,2,2
131128,4,4,4,4,4,4,4,4,4,4
131129,0,0,0,0,0,0,0,0,0,0
131130,15,15,15,15,15,15,15,15,15,15
131131,9,9,9,9,9,9,9,9,9,9
131132,11,11,11,11,11,11,11,11,11,11
131133,0,0,39,0,7,7,0,0,7,8
131134,0,0,0,0,0,0,0,0,0,0
131135,0,0,0,0,0,0,0,0,0,0
131136,0,0,0,0,0,0,0,0,0,0
131137,0,0,0,0,0,0,0,0,0,0
131138,0,0,0,0,0,0,0,0,0,0
131139,15,15,15,15,15,15,15,15,15,15
131140,0,0,0,0,0,0,0,0,0,0
131141,0,0,0,0,0,0,0,0,0,0
131142,5,0,0,6,0,3,8,0,16,0
131143,33,0,0,0,0,0,0,0,0,0
131144,0,0,0,0,0,0,0,0,0,7
131145,15,15,15,15,15,15,15,15,15,15
131146,0,21,20,21,31,16,5,15,2,13
131147,0,0,0,0,0,0,0,0,18,0
131149,8,8,8,8,8,8,8,8,8,8
131150,0,0,0,0,0,8,0,23,0,0
131151,0,0,0,0,0,0,0,0,0,0
131152,34,17,16,18,19,0,24,6,24,26
131153,12,10,0,26,28,0,0,0,0,15
131154,0,0,0,0,0,0,0,0,3,0
131156,0,0,0,0,0,0,0,0,0,10
131157,0,0,0,0,0,0,0,0,0,0
131158,0,0,0,0,0,0,0,0,0,0
131159,22,22,22,22,22,22,22,22,22,22
131160,0,0,0,0,0,0,0,0,0,0
131161,0,0,0,0,0,0,0,0,0,0
131162,5,5,5,5,5,5,5,5,5,5
131163,0,0,0,0,0,0,0,0,0,0
131164,0,0,0,0,0,0,0,0,0,23
131165,0,0,28,0,0,0,0,0,0,0
131166,0,0,0,0,0,0,0,0,0,0
131167,0,0,17,0,0,0,0,0,0,0
131168,0,0,22,0,5,0,0,0,0,0
131169,0,0,0,0,0,0,0,0,0,0
131170,0,0,0,0,17,0,0,0,0,0
131171,2,2,2,2,2,2,2,2,2,2
131172,0,0,0,0,0,0,14,0,0,0
131173,16,0,17,31,37,14,18,9,7,15
131174,20,0,0,13,0,0,0,0,0,0
131175,0,0,0,0,0,0,0,0,0,0
131176,0,0,0,0,20,0,0,0,0,0
131177,0,0,0,0,0,0,0,0,0,0
131178,0,0,0,0,0,0,0,0,0,0
131179,9,9,9,9,9,9,9,9,9,9
131180,0,0,0,0,0,0,0,0,0,0
131182,0,0,0,0,0,0,0,0,0,0
131183,0,0,0,0,0,0,0,0,0,0
131185,0,13,22,10,15,10,11,0,34,0
131186,13,17,31,32,21,19,16,24,19,16
131187,0,0,0,0,0,0,0,0,0,18
131188,1,1,1,1,1,1,1,1,1,1
131189,18,18,18,18,18,18,18,18,18,18
131191,0,0,0,9,0,0,0,0,0,0
131192,13,0,23,12,5,19,0,0,0,21
131193,9,0,24,0,4,0,13,12,0,0
131194,7,0,12,0,0,13,0,17,0,9
131196,0,0,0,0,0,0,15,0,0,0
131197,0,16,20,0,0,2,0,15,0,0
131198,0,0,0,0,0,0,0,0,0,0
131199,0,0,0,15,0,0,0,0,0,20
131202,0,0,0,0,0,0,0,0,0,0
131205,0,0,0,14,29,0,24,0,0,0
131206,0,0,0,0,0,0,0,0,0,0
131208,28,28,28,28,28,28,28,28,28,28
131209,0,0,0,0,0,0,0,0,0,0
131210,0,0,0,0,0,0,0,0,36,0
131211,0,0,0,0,0,0,14,0,0,0
131212,27,27,27,27,27,27,27,27,27,27
131213,0,13,0,15,0,0,0,0,0,0
131214,0,0,0,0,0,0,0,0,0,0
131215,0,0,0,0,19,0,0,0,0,0
131216,3,0,26,22,0,23,24,21,11,22
131217,0,0,11,0,9,0,0,14,0,0
131218,22,22,22,22,22,22,22,22,22,22
131219,32,32,32,32,32,32,32,32,32,32
131220,0,0,0,0,0,0,0,25,0,0
131221,0,0,0,0,0,0,0,0,0,0
131223,0,0,37,0,0,0,0,0,0,0
131225,0,6,0,0,0,0,0,0,29,0
131226,0,0,0,0,0,0,0,0,0,0
131227,39,20,26,0,17,9,27,18,30,15
131228,0,18,14,0,0,0,0,0,0,0
131229,0,0,0,0,0,0,0,0,0,0
131230,0,27,0,0,0,0,17,0,10,14
131231,0,0,14,0,0,0,0,0,0,0
131232,0,0,0,0,0,0,0,0,0,0
131234,0,0,0,0,0,0,0,0,0,0
131235,0,0,0,0,0,0,0,0,0,0
131236,0,0,0,0,0,0,0,0,0,0
131237,24,24,24,24,24,24,24,24,24,24
131238,33,33,33,33,33,33,33,33,33,33
131239,0,0,0,0,0,0,29,0,33,0
131240,0,24,0,0,17,0,15,0,26,0
131241,0,7,0,0,0,0,0,0,0,0
131242,0,0,0,0,0,0,0,0,0,0
131243,0,0,0,0,0,0,0,0,0,0
131244,0,0,0,0,0,0,0,0,0,0
131245,0,0,0,0,0,0,0,0,0,0
131246,0,18,0,0,0,0,0,15,0,0
131247,0,0,0,0,0,0,0,0,0,0
131248,0,0,0,0,0,0,0,0,0,0
131249,0,0,0,0,0,0,0,0,0,0
131250,0,0,0,0,0,0,0,0,0,0
131251,0,0,0,0,0,0,0,0,0,0
131252,24,24,24,24,24,24,24,24,24,24
131253,0,0,0,0,0,8,0,0,0,0
131254,0,0,0,0,0,0,25,24,0,0
131255,0,0,0,0,0,0,0,0,0,0
131256,0,0,0,0,0,0,0,0,0,0
131258,1,1,1,1,1,1,1,1,1,1
131259,11,11,11,11,11,11,11,11,11,11
131260,0,0,0,0,0,0,0,0,0,0
131261,9,0,0,0,0,0,0,0,0,0
131262,0,0,0,0,0,20,0,0,0,0
131263,0,0,0,0,0,0,0,0,0,0
131264,0,0,0,0,0,0,0,0,0,0
131265,0,0,0,0,0,0,0,0,0,0
131266,0,0,0,0,0,0,0,0,0,0
131267,0,0,0,0,0,0,0,0,0,0
131268,13,0,11,7,0,32,0,0,0,0
131269,0,9,0,0,0,0,0,0,0,0
131270,1,1,1,1,1,1,1,1,1,1
131272,0,0,0,0,0,0,0,0,0,0
131273,0,0,0,0,0,0,0,0,0,0
131274,0,0,0,0,0,0,0,0,0,0
131275,0,0,0,0,0,0,0,0,0,0
131276,16,15,22,24,19,8,15,23,0,35
131277,0,0,0,0,0,0,0,33,0,0
131278,0,0,0,0,0,0,0,0,0,0
131280,0,0,0,0,0,0,0,0,7,0
131281,0,0,0,0,0,0,0,0,0,0
131282,0,0,0,0,0,0,0,0,0,0
131283,0,0,0,0,0,0,0,0,0,12
131284,0,0,0,0,0,0,0,0,0,0
131285,0,0,0,0,0,0,0,0,0,0
131286,0,0,0,0,4,4,15,0,0,10
131287,0,0,0,0,0,0,7,0,0,0
131288,0,0,0,0,0,0,0,0,0,0
131289,12,12,12,12,12,12,12,12,12,12
131290,0,0,0,0,0,0,0,0,0,0
131291,6,6,6,6,6,6,6,6,6,6
131292,0,0,0,0,0,0,0,0,0,0
131293,0,0,0,0,0,0,0,0,0,0
131294,13,13,13,13,13,13,13,13,13,13
131295,0,0,0,0,0,0,0,0,0,0
131296,0,0,39,11,0,0,0,0,0,0
131297,0,0,0,0,0,0,0,0,0,0
131298,0,0,0,0,0,0,0,0,8,0
131299,0,0,0,0,17,0,0,0,0,13
131300,0,0,0,0,0,0,0,0,0,0
131301,0,0,0,0,0,0,0,0,0,0
131302,0,9,0,0,0,0,0,0,0,0
131303,23,0,0,0,0,0,0,0,0,0
131304,8,0,21,0,0,29,0,0,0,3
131305,0,0,0,0,0,0,0,0,0,0
131306,14,12,0,32,9,19,2,35,0,0
131307,13,0,0,0,0,0,0,0,0,0
131308,0,0,0,0,0,0,0,0,0,0
131309,0,0,0,0,0,0,0,0,0,0
131310,0,0,0,0,0,0,0,0,0,0
131312,22,22,22,22,22,22,22,22,22,22
131313,0,0,0,0,0,0,0,0,0,0
131314,0,0,0,0,0,0,0,7,0,0
131315,0,0,0,0,0,0,0,0,0,0
131316,0,0,0,0,0,0,5,0,0,0
131317,0,0,0,0,0,0,15,0,0,0
131318,0,0,0,0,0,0,0,0,0,0
131319,17,0,19,19,13,16,13,28,11,5
131320,10,0,0,0,0,0,0,0,0,0
131321,0,0,0,0,0,0,0,0,0,0
131322,0,0,0,0,0,0,0,0,0,0
131323,0,21,0,0,0,0,0,0,0,0
131324,0,0,0,0,0,0,0,0,0,0
131325,21,21,21,21,21,21,21,21,21,21
131326,0,0,0,0,0,0,0,0,0,0
131328,0,0,0,21,0,0,0,13,0,0
131329,0,0,0,0,0,0,0,0,0,0
131330,22,22,22,22,22,22,22,22,22,22
131331,0,0,15,0,0,16,16,5,0,0
131332,0,0,39,38,11,6,6,26,25,18
131333,0,0,0,0,0,0,0,0,0,0
131334,16,7,13,4,0,0,21,27,11,13
131335,0,0,25,14,0,0,0,4,0,0
131336,0,0,0,0,0,0,0,0,0,24
131337,0,0,0,0,26,0,9,0,0,0
131338,0,0,0,0,0,0,0,0,0,0
131339,0,17,0,0,0,0,0,0,0,0
131340,0,0,3,6,15,8,5,26,17,7
131341,17,17,17,17,17,17,17,17,17,17
131342,17,17,17,17,17,17,17,17,17,17
131343,0,0,0,0,0,0,0,0,0,0
131344,0,0,0,0,0,0,0,0,0,0
131345,0,0,0,0,0,0,0,12,0,0
131347,0,0,0,0,0,0,6,0,0,0
131348,0,17,14,0,0,0,0,0,0,0
131351,0,0,0,0,0,0,0,0,0,0
131352,0,0,0,0,0,19,0,0,0,0
131353,0,0,0,0,0,0,0,0,0,0
131354,30,22,20,18,17,17,13,10,0,28
131355,0,0,0,0,0,0,0,0,0,0
131356,0,0,0,11,28,0,0,0,16,0
131357,0,0,0,0,0,0,0,0,0,0
131359,19,19,19,19,19,19,19,19,19,19
131360,1,1,1,1,1,1,1,1,1,1
131361,0,0,0,0,0,0,0,0,0,0
131362,29,29,29,29,29,29,29,29,29,29
131363,20,20,20,20,20,20,20,20,20,20
131364,28,10,0,1,0,12,0,0,0,7
131365,8,8,8,22,8,8,10,8,14,8
131366,0,0,0,0,0,0,0,0,0,0
131367,0,0,0,0,31,0,0,0,0,0
