STATE,ST_CASE,YEAR,MONTH,DAY,DAY_WEEK,HOUR,MINUTE,LATITUDE,LONGITUD,TWAY_ID,TWAY_ID2,ROUTE,FUNC_SYS,FUNC_SYSNAME,RUR_URB,RUR_URBNAME,RELJCT1,RELJCT1NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,SP_JUR,SP_JURNAME,NHS,NHSNAME,RD_OWNER,RD_OWNERNAME,PEDS,FATALS,PERSONS,VE_TOTAL,COUNTY,COUNTYNAME,CITY,CITYNAME
4,40437,2016,7,11,2,7,5,32.26486944,-110.9523861,FORT LOWELL RD,MOUNTAIN AVE,6,4,Minor Arterial,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40461,2016,7,30,7,20,26,32.20691667,-110.9063139,22ND ST,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,2,Rain,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40501,2016,8,12,6,17,55,32.11909167,-110.797,VALENCIA RD,NEXUS DR,6,3,Principal Arterial - Other,2,Urban,0,No,3,T-Intersection,1,On Roadway,1,Daylight,1,Clear,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40553,2016,9,3,7,20,29,32.23603333,-110.941925,SPEEDWAY BLVD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40580,2016,9,21,4,19,52,32.23796389,-110.9096556,ALVERNON WAY,BELLVUE ST,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40585,2016,8,29,2,22,38,32.22375,-110.980525,I-10,,1,1,Interstate,2,Urban,1,Yes,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,1,State Highway Agency,1,1,4,3,19,PIMA (19),530,TUCSON
4,40591,2016,9,21,4,19,10,32.22083056,-110.805725,BROADWAY BLVD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40672,2016,10,18,3,21,30,32.2728,-110.9780611,SR-77 ORACLE RD,,3,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,1,State Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40723,2016,11,10,5,22,56,32.27203889,-110.9919,PRINCE RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40816,2016,12,11,1,9,55,32.13978611,-110.9100667,EARP WASH LN,,6,7,Local,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,98,Not Reported,1,1,1,1,19,PIMA (19),530,TUCSON
4,40024,2017,1,24,3,6,19,32.19225556,-111.0043861,36TH ST,,6,5,Major Collector,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40044,2017,1,26,5,19,56,32.23610278,-110.8882556,SPEEDWAY BLVD,ARCADIA AVE,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40074,2017,2,4,7,20,5,32.19244167,-110.951625,36TH ST,M L KING JR WAY,6,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,15,Non-Motorist on Personal Conveyance,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40075,2017,2,4,7,22,7,32.16329444,-110.9776611,IRVINGTON RD,12TH AVE,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40089,2017,2,13,2,11,14,32.26126667,-110.9949611,SR-77 MIRACLE MILE,FLOWING WELLS RD,3,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,10,Cloudy,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,1,State Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40097,2017,2,23,5,18,48,32.18776944,-110.9682917,6TH AVE,I-10 RAMP 261,6,3,Principal Arterial - Other,2,Urban,1,Yes,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,15,Non-Motorist on Personal Conveyance,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,1,State Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40139,2017,3,3,6,6,12,32.28643333,-110.9745972,WETMORE RD,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40148,2017,3,9,5,7,0,32.24161667,-110.8746694,LEE ST,,6,7,Local,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,15,Non-Motorist on Personal Conveyance,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,98,Not Reported,1,1,2,2,19,PIMA (19),530,TUCSON
4,40161,2017,3,18,7,23,14,32.25052222,-110.918125,GRANT RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40167,2017,3,24,6,19,27,32.19984444,-110.8750306,CRAYCROFT RD,29TH ST,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40173,2017,3,31,6,14,55,32.22172222,-110.9726222,CONGRESS ST,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40213,2017,4,8,7,19,34,32.16784444,-110.968175,6TH AVE,OHIO ST,6,3,Principal Arterial - Other,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40275,2017,5,18,5,22,22,32.2069,-110.9028278,22ND ST,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,98,Not Reported,1,1,1,1,19,PIMA (19),530,TUCSON
4,40396,2017,6,20,3,11,45,32.25046389,-110.9777667,GRANT RD,ORACLE RD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40407,2017,6,10,7,4,0,32.23592222,-110.9641333,SPEEDWAY BLVD,3RD AVE,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40458,2017,7,6,5,23,30,32.16328056,-110.9717833,IRVINGTON RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,15,Non-Motorist on Personal Conveyance,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40469,2017,7,12,4,20,33,32.22111667,-110.8501972,BROADWAY BLVD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,2,Rain,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40539,2017,8,25,6,20,10,32.14879444,-110.9282806,DREXEL RD,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40609,2017,9,29,6,7,10,32.26510556,-110.9009583,FORT LOWELL RD,COLUMBUS BLVD,6,4,Minor Arterial,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,4,Dawn,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40645,2017,9,20,4,10,43,32.24342778,-110.9094556,PIMA ST,ALVERNON WAY,6,4,Minor Arterial,2,Urban,0,No,2,Four-Way Intersection,4,On Roadside,1,Daylight,1,Clear,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,2,1,1,1,19,PIMA (19),530,TUCSON
4,40646,2017,9,27,4,15,55,32.23567778,-110.8392583,SPEEDWAY BLVD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,4,On Roadside,1,Daylight,1,Clear,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,2,19,PIMA (19),530,TUCSON
4,40675,2017,10,2,2,20,0,32.25567778,-110.9439083,CAMPBELL AVE,MITCHELL ST,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40676,2017,10,2,2,20,19,32.27220278,-110.9451361,PRINCE RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40719,2017,10,11,4,7,36,32.24338611,-110.8905278,PIMA ST,MOUNTAIN VIEW AVE,6,4,Minor Arterial,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,2,2,1,1,19,PIMA (19),530,TUCSON
4,40835,2017,12,23,7,18,32,32.15236389,-110.97755,12TH AVE,CANADA ST,6,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40005,2018,1,4,5,18,19,32.14910833,-110.9775306,12TH AVE,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40009,2018,1,5,6,19,54,32.27202778,-110.9610694,1ST AVE,PRINCE RD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,98,Not Reported,1,1,2,1,19,PIMA (19),530,TUCSON
4,40095,2018,1,26,6,0,27,32.22082778,-110.7983167,BROADWAY RD,GOLLOB RD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40096,2018,2,1,5,7,1,32.26139444,-110.892425,SWAN RD,FORT LOWELL RD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,4,Dawn,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40116,2018,2,11,1,1,24,32.19193056,-110.8550861,CR-GOLF LINKS RD,,4,2,Principal Arterial - Other Freeways and Expressways,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,2,County Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40119,2018,2,14,4,22,8,32.20687222,-110.8921639,22ND ST,SWAN RD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,2,Rain,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,98,Not Reported,1,1,1,1,19,PIMA (19),530,TUCSON
4,40171,2018,3,3,7,11,1,32.24811944,-110.8501028,KOLB RD,TANQUE VERDE RD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,4,On Roadside,1,Daylight,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,3,1,3,2,19,PIMA (19),530,TUCSON
4,40206,2018,3,29,5,22,7,32.25067222,-110.8993194,GRANT RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40292,2018,4,27,6,18,5,32.23556111,-110.8152972,SPEEDWAY BLVD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40358,2018,5,12,7,21,3,32.133875,-110.9990417,VALENCIA RD,MIDVALE PARK RD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,3,1,19,PIMA (19),530,TUCSON
4,40420,2018,6,4,2,21,48,32.23036667,-110.926725,COUNTRY CLUB DR,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40435,2018,6,12,3,17,28,32.26473056,-110.9742583,FORT LOWELL RD,CASTRO AVE,6,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,1,On Roadway,1,Daylight,1,Clear,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40504,2018,7,7,7,2,34,32.13409167,-110.9713278,VALENCIA RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40533,2018,7,26,5,20,51,32.23551111,-110.8011528,SPEEDWAY BLVD,AVENIDA RICARDO SMALL,6,3,Principal Arterial - Other,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,10,Cloudy,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40535,2018,7,28,7,21,5,32.16321389,-110.9731694,IRVINGTON RD,LIBERTY AVE,6,3,Principal Arterial - Other,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,10,Cloudy,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40583,2018,8,6,2,20,51,32.23608889,-110.9161333,E SPEEDWAY BLVD,N RICHEY BLVD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,2,Rain,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40598,2018,8,26,1,1,54,32.23621944,-110.8645944,SPEEDWAY BLVD,SONOITA AVE,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,3,1,19,PIMA (19),530,TUCSON
4,40627,2018,9,1,7,19,17,32.27204722,-110.9882972,W PRINCE RD,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40634,2018,9,5,4,21,24,32.25061389,-110.9109139,GRANT ST,HASKELL DR,6,7,Local,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,15,Non-Motorist on Personal Conveyance,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40649,2018,9,13,5,21,14,32.16497222,-110.9263056,COUNTRY CLUB RD S,,6,5,Major Collector,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40654,2018,9,15,7,16,24,32.25034722,-110.9098028,N ALVERNON WAY,E GRANT RD,6,7,Local,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,4,2,3,3,19,PIMA (19),530,TUCSON
4,40690,2018,9,29,7,18,50,32.23561111,-110.8194972,E SPEEDWAY BLVD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40722,2018,10,9,3,18,13,32.26813056,-110.961025,1ST AVE N,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40730,2018,10,11,5,9,33,32.21092778,-110.9926194,SENTINEL PEAK RD S,,6,7,Local,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,12,"Local Park, Forest or Reservation Agency",1,1,2,1,19,PIMA (19),530,TUCSON
4,40734,2018,10,13,7,19,53,32.33660278,-110.977625,SR-77,,3,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,1,State Highway Agency,1,1,5,1,19,PIMA (19),530,TUCSON
4,40788,2018,11,5,2,12,19,32.21761667,-110.9096778,S ALVERNON WY,,9,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40798,2018,11,9,6,17,56,32.23567222,-110.9907556,SPEEDWAY BLVD,GRANDE AVE,6,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40820,2018,11,28,4,19,34,32.20394444,-110.8408333,S KOLB RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40875,2018,12,19,4,11,12,32.17893333,-110.9682667,6TH AVE,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40937,2018,5,12,7,19,54,32.05905556,-110.9551833,NOGALES HWY,,9,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,99,Reported as Unknown,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,2,County Highway Agency,1,1,2,2,19,PIMA (19),530,TUCSON
4,40001,2019,1,3,5,1,58,32.25009167,-110.9182528,GRANT RD,PALO VERDE AVE,5,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40051,2019,1,31,5,22,13,32.20831667,-110.8750083,CRAYCROFT RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
